"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CAND1",8.38711082617003e-278,0.320216856531484,0.859,0.725,2.73881104028582e-273,"non-SPN","CAND1"
"SOD2",9.60888344960297e-278,0.320236074247158,0.688,0.488,3.13778089046785e-273,"non-SPN","SOD2"
"PKN2",1.34246456055637e-277,0.354702114107794,0.984,0.946,4.38381802249682e-273,"non-SPN","PKN2"
"NCOA3",2.41001201488767e-277,0.414536066074874,0.603,0.386,7.86989423461567e-273,"non-SPN","NCOA3"
"TNKS",7.1018987316397e-277,0.328792632049536,0.999,0.998,2.31912503081694e-272,"non-SPN","TNKS"
"AP006261.1",7.19445145807159e-277,0.257047085954779,0.349,0.142,2.34934812363328e-272,"non-SPN","AP006261.1"
"PNMA8A",4.55853228811732e-276,0.28674642333908,0.37,0.162,1.48858871868471e-271,"non-SPN","PNMA8A"
"TMEM230",4.92328586124905e-276,0.300243197913025,0.459,0.234,1.60769899799088e-271,"non-SPN","TMEM230"
"SERGEF",5.62936187930292e-276,0.369063031986302,0.972,0.887,1.83826812168637e-271,"non-SPN","SERGEF"
"ZFR2",6.04203697530342e-276,0.343132078040696,0.738,0.517,1.97302717428533e-271,"non-SPN","ZFR2"
"ABCA6",7.32933812901014e-276,0.398396106652249,0.493,0.278,2.39339536602826e-271,"non-SPN","ABCA6"
"DYNC1H1",8.63965888753505e-276,0.336076440351213,0.965,0.908,2.82128060972457e-271,"non-SPN","DYNC1H1"
"AL355612.1",2.37147672591185e-275,0.54046636576765,0.16,0.038,7.74405724846516e-271,"non-SPN","AL355612.1"
"ANAPC4",3.0195277388796e-275,0.417853793028516,0.545,0.329,9.86026783131132e-271,"non-SPN","ANAPC4"
"SLC23A2",4.33671152003381e-275,0.347424267276996,0.97,0.918,1.41615314686704e-270,"non-SPN","SLC23A2"
"CALM1",6.94165142649358e-275,0.532919862074547,0.993,0.983,2.26679627332148e-270,"non-SPN","CALM1"
"PEBP1",8.52181339342986e-275,0.390556292643782,0.833,0.677,2.78279816362452e-270,"non-SPN","PEBP1"
"ASXL1",7.90684702418139e-274,0.329444078527771,0.885,0.757,2.58198089574643e-269,"non-SPN","ASXL1"
"SCN1A-AS1",1.98679394825935e-273,0.557807371465278,0.742,0.587,6.48787563804092e-269,"non-SPN","SCN1A-AS1"
"ZNF518A",2.06885462804198e-273,0.379265237505724,0.964,0.9,6.75584478787109e-269,"non-SPN","ZNF518A"
"TACC1",3.16562785374834e-273,0.28470634112027,0.904,0.789,1.03373577564152e-268,"non-SPN","TACC1"
"PRKAA2",2.5486418775522e-272,0.35870230674934,0.923,0.804,8.32259005114672e-268,"non-SPN","PRKAA2"
"MIR124-2HG",3.08164165713529e-272,0.470060500654359,0.862,0.774,1.00631008313753e-267,"non-SPN","MIR124-2HG"
"UBR2",1.01002788029564e-271,0.345674207159039,0.99,0.952,3.29824604310543e-267,"non-SPN","UBR2"
"MORC3",3.215484039288e-271,0.334890277519606,0.662,0.444,1.0500163130295e-266,"non-SPN","MORC3"
"UBA6-AS1",5.94500076400584e-271,0.555651469428324,0.973,0.925,1.94133999948611e-266,"non-SPN","UBA6-AS1"
"SERINC5",7.46389840104187e-271,0.446284974638519,0.722,0.574,2.43733602286022e-266,"non-SPN","SERINC5"
"XKR4",1.23701874409629e-270,0.614643236798701,0.991,0.973,4.03948470884645e-266,"non-SPN","XKR4"
"ERO1B",2.51526148609891e-270,0.357006235599523,0.849,0.719,8.21358638285598e-266,"non-SPN","ERO1B"
"BICRAL",4.23139534544651e-270,0.378893193513965,0.958,0.886,1.38176215005556e-265,"non-SPN","BICRAL"
"SPAST",6.56356054041371e-270,0.329786626556785,0.844,0.676,2.1433306944721e-265,"non-SPN","SPAST"
"ARID2",7.01475298257531e-270,0.328817179949071,0.819,0.652,2.29066758645997e-265,"non-SPN","ARID2"
"ZNF544",1.15792153451238e-269,0.339401275116988,0.783,0.598,3.78119277095019e-265,"non-SPN","ZNF544"
"DMTF1",1.97402750668136e-269,0.3102949178934,0.971,0.916,6.44618682306798e-265,"non-SPN","DMTF1"
"SLC25A12",2.8920094708123e-269,0.418872474658967,0.992,0.988,9.44385692693757e-265,"non-SPN","SLC25A12"
"RB1CC1",5.94928356243525e-269,0.353353442478931,0.991,0.944,1.94273854731323e-264,"non-SPN","RB1CC1"
"LGMN",4.3780015426541e-268,0.372739931516697,0.432,0.225,1.4296364037537e-263,"non-SPN","LGMN"
"PRH1",5.89565102035826e-268,0.398102502129169,0.98,0.942,1.92522484069799e-263,"non-SPN","PRH1"
"EEF1A2",7.52812649188784e-268,0.353294011891344,0.472,0.251,2.45830970592598e-263,"non-SPN","EEF1A2"
"ETV6",2.39345519635212e-267,0.477338654635665,0.667,0.448,7.81582794368786e-263,"non-SPN","ETV6"
"ZFYVE9",1.86471788566678e-266,0.368700206704575,0.985,0.949,6.08923625564487e-262,"non-SPN","ZFYVE9"
"ATCAY",3.01021934267597e-266,0.340823417413687,0.783,0.612,9.82987126350838e-262,"non-SPN","ATCAY"
"REPS1",4.56120718370999e-266,0.339244739385494,0.965,0.906,1.4894622058405e-261,"non-SPN","REPS1"
"NGLY1",9.15775523720616e-266,0.327087783819831,0.69,0.487,2.99046497270967e-261,"non-SPN","NGLY1"
"CHRNA7",1.34164584176243e-265,0.491304773429281,0.368,0.174,4.38114449627522e-261,"non-SPN","CHRNA7"
"TSTD3",2.44256326448832e-265,0.366362184171672,0.721,0.513,7.97619034018662e-261,"non-SPN","TSTD3"
"PCNX4",3.31410563666207e-265,0.329661155603448,0.901,0.774,1.082221195652e-260,"non-SPN","PCNX4"
"ASAP1",1.88687675998162e-264,0.380765108025213,0.995,0.989,6.16159605971999e-260,"non-SPN","ASAP1"
"DLG5",5.07739770971433e-264,0.256020892237723,0.386,0.174,1.65802422210721e-259,"non-SPN","DLG5"
"MTMR3",1.82976320603039e-263,0.32268431031212,0.933,0.849,5.97509174929224e-259,"non-SPN","MTMR3"
"RABGEF1",1.91862075132775e-263,0.366469463341019,0.987,0.961,6.26525606346075e-259,"non-SPN","RABGEF1"
"ARFGEF1",3.52032280280094e-262,0.345239840517787,0.986,0.958,1.14956141125465e-257,"non-SPN","ARFGEF1"
"MGST3",3.78002630828927e-262,0.301092250892663,0.816,0.661,1.23436759097186e-257,"non-SPN","MGST3"
"USP49",5.79990521566154e-262,0.335701491374107,0.713,0.511,1.89395904817428e-257,"non-SPN","USP49"
"DIP2A",1.0763506599493e-261,0.317261045164696,0.842,0.697,3.51482308006445e-257,"non-SPN","DIP2A"
"FTL",3.32756480297059e-261,0.421764836612447,0.461,0.257,1.08661628641005e-256,"non-SPN","FTL"
"BMPR2",1.15907577135335e-260,0.355458478169643,0.997,0.991,3.78496193135437e-256,"non-SPN","BMPR2"
"IREB2",1.56060569529826e-260,0.313854836064134,0.875,0.751,5.09615789799648e-256,"non-SPN","IREB2"
"ANKRD6",1.86575436877053e-260,0.401010768933293,0.478,0.256,6.09262089122015e-256,"non-SPN","ANKRD6"
"TMEM178A",5.42909641996315e-260,0.533755204462366,0.897,0.847,1.77287143593897e-255,"non-SPN","TMEM178A"
"PCBP3",5.62600251594605e-260,0.526713942476015,0.589,0.384,1.83717112158218e-255,"non-SPN","PCBP3"
"ARID5B",8.48306409560993e-260,0.598393727095932,0.809,0.693,2.77014458042142e-255,"non-SPN","ARID5B"
"SPRED2",9.61178806638226e-260,0.367586430802791,0.448,0.226,3.13872939307713e-255,"non-SPN","SPRED2"
"SERINC3",1.44722600563954e-259,0.313762445466581,0.646,0.443,4.72591652141592e-255,"non-SPN","SERINC3"
"HOOK3",2.98845282453632e-259,0.330933018945989,0.978,0.935,9.75879269852336e-255,"non-SPN","HOOK3"
"PPP2R5E",9.23306879220954e-259,0.340877080084256,0.963,0.898,3.01505861409602e-254,"non-SPN","PPP2R5E"
"SRSF5",3.08463024460535e-258,0.331570059429958,0.938,0.854,1.00728600637588e-253,"non-SPN","SRSF5"
"RUFY2",4.86580100409665e-258,0.334041838030639,0.967,0.896,1.58892731788776e-253,"non-SPN","RUFY2"
"RAB1A",5.96599410234478e-258,0.27691157201925,0.828,0.684,1.94819537412069e-253,"non-SPN","RAB1A"
"OAZ1",6.95217006445506e-258,0.347164567956902,0.697,0.508,2.2702311345478e-253,"non-SPN","OAZ1"
"BMP2K",2.74435085712835e-257,0.311297749874467,0.787,0.621,8.96167772395263e-253,"non-SPN","BMP2K"
"SRP9",3.35453209047008e-257,0.262654852768565,0.395,0.187,1.09542245414301e-252,"non-SPN","SRP9"
"EFCAB2",3.55494179988569e-257,0.411245539994881,0.867,0.73,1.16086624475267e-252,"non-SPN","EFCAB2"
"EID1",6.28751048123358e-257,0.346263387083759,0.454,0.245,2.05318654764683e-252,"non-SPN","EID1"
"USP24",7.92174434000402e-257,0.326425758855649,0.975,0.922,2.58684561422831e-252,"non-SPN","USP24"
"HNRNPD",1.78448203872516e-256,0.282651435587377,0.846,0.703,5.82722609745702e-252,"non-SPN","HNRNPD"
"GPRASP1",4.54772764506498e-256,0.317659908038992,0.767,0.605,1.48506046249597e-251,"non-SPN","GPRASP1"
"METTL15",1.08005878927875e-254,0.354770499203238,0.918,0.804,3.52693197638977e-250,"non-SPN","METTL15"
"SEMA5B",4.71674326046952e-254,0.317223080348589,0.424,0.202,1.54025251170632e-249,"non-SPN","SEMA5B"
"UBASH3B",5.24537086821251e-254,0.562939115004512,0.449,0.243,1.7128758570148e-249,"non-SPN","UBASH3B"
"ENTPD1-AS1",6.29023095836703e-254,0.375990046568216,0.81,0.652,2.05407491945475e-249,"non-SPN","ENTPD1-AS1"
"MRTFA",9.21226350516406e-254,0.345780573977343,0.951,0.854,3.00826464761132e-249,"non-SPN","MRTFA"
"RYR1",1.87476999817095e-253,0.358080414622196,0.403,0.2,6.12206142902725e-249,"non-SPN","RYR1"
"PRKAR1A",2.37533401008692e-253,0.314164162608222,0.743,0.572,7.75665320993884e-249,"non-SPN","PRKAR1A"
"WDR11-AS1",5.31552192947467e-253,0.377309047942736,0.727,0.533,1.73578368606995e-248,"non-SPN","WDR11-AS1"
"CLEC2L",6.70926923568005e-253,0.310288146751552,0.41,0.203,2.19091186891132e-248,"non-SPN","CLEC2L"
"APBA2",8.02288980147076e-253,0.327843478235847,0.86,0.731,2.61987466467028e-248,"non-SPN","APBA2"
"RICTOR",3.76454868901126e-252,0.337084156419438,0.985,0.95,1.22931337439663e-247,"non-SPN","RICTOR"
"ZNF718",1.42964357456703e-251,0.320554187560438,0.853,0.703,4.66850109274862e-247,"non-SPN","ZNF718"
"PPP2R1A",1.83006995747481e-251,0.340255671443344,0.732,0.529,5.97609344613398e-247,"non-SPN","PPP2R1A"
"AC008014.1",2.15931849253648e-251,0.484761509481867,0.617,0.399,7.05125453737787e-247,"non-SPN","AC008014.1"
"UBE2K",5.44277260948924e-251,0.332441951158216,0.986,0.953,1.77733739562871e-246,"non-SPN","UBE2K"
"CA3",6.589002461294e-251,0.251338142864328,0.272,0.1,2.15163875373556e-246,"non-SPN","CA3"
"MAP2K4",3.0837152016654e-250,0.329964008072817,0.992,0.982,1.00698719910384e-245,"non-SPN","MAP2K4"
"RFFL",1.01515603976338e-249,0.345019332644353,0.467,0.264,3.31499204784731e-245,"non-SPN","RFFL"
"MATR3",1.80920386176429e-249,0.344905743079042,0.997,0.995,5.90795521059129e-245,"non-SPN","MATR3"
"TMEM41B",3.21608612315285e-249,0.310197001904004,0.7,0.494,1.05021292351556e-244,"non-SPN","TMEM41B"
"IRS1",4.44210249668054e-249,0.300058972548604,0.401,0.192,1.45056857029103e-244,"non-SPN","IRS1"
"NAA35",1.15710948596782e-248,0.292737935322821,0.85,0.707,3.77854102642792e-244,"non-SPN","NAA35"
"ARIH1",1.79307569998511e-248,0.328320412608391,0.994,0.983,5.85528869830139e-244,"non-SPN","ARIH1"
"GULP1",1.087101405773e-247,1.03539426860984,0.845,0.909,3.54992964055172e-243,"non-SPN","GULP1"
"SPATA5",1.50881339278121e-247,0.365450154766634,0.776,0.598,4.92703013412705e-243,"non-SPN","SPATA5"
"CD99L2",1.79216207900338e-247,0.301875708795709,0.697,0.5,5.85230526898554e-243,"non-SPN","CD99L2"
"HNRNPK",4.85808280067868e-247,0.314617075090156,0.665,0.483,1.58640693856162e-242,"non-SPN","HNRNPK"
"CAMK2N1",7.22744621078448e-247,0.328497440625679,0.707,0.517,2.36012256013167e-242,"non-SPN","CAMK2N1"
"SEMA4D",1.21830198191571e-245,0.282076655661919,0.452,0.241,3.97836512194577e-241,"non-SPN","SEMA4D"
"OCIAD1",1.78162595723308e-245,0.300054814223154,0.95,0.885,5.81789956334463e-241,"non-SPN","OCIAD1"
"CLOCK",1.17659597318582e-244,0.352190254129844,0.966,0.903,3.84217415043829e-240,"non-SPN","CLOCK"
"SYT11",2.04590082018827e-244,0.289681265148513,0.912,0.806,6.6808891283248e-240,"non-SPN","SYT11"
"ATRN",2.56493608725234e-244,0.30115036541187,0.948,0.868,8.37579879292251e-240,"non-SPN","ATRN"
"ANXA7",1.08834636457798e-243,0.291508453369645,0.774,0.599,3.5539950535294e-239,"non-SPN","ANXA7"
"MTX2",6.30734713746692e-243,0.298619860284567,0.932,0.846,2.05966420773982e-238,"non-SPN","MTX2"
"SPAG16",9.41641778607808e-243,0.540728207683128,0.961,0.939,3.0749312280438e-238,"non-SPN","SPAG16"
"GAB1",1.34337637270595e-242,0.270219926120728,0.269,0.1,4.38679554507129e-238,"non-SPN","GAB1"
"KMT2A",2.73736145717762e-242,0.35472594863959,0.998,0.991,8.9388538384135e-238,"non-SPN","KMT2A"
"GSE1",4.08665729464977e-242,0.344077487178175,0.674,0.47,1.33449793956788e-237,"non-SPN","GSE1"
"JAK2",4.35735870414599e-242,0.34765490668113,0.961,0.887,1.42289548483887e-237,"non-SPN","JAK2"
"LANCL1",2.2501637625981e-241,0.50776752339069,0.956,0.921,7.34790976676408e-237,"non-SPN","LANCL1"
"TM9SF3",8.83727955010116e-240,0.300385527817133,0.865,0.749,2.88581363708553e-235,"non-SPN","TM9SF3"
"SLC39A6",9.73429324934007e-240,0.251132906418829,0.36,0.165,3.178733460572e-235,"non-SPN","SLC39A6"
"STAU2",3.18664016658971e-239,0.337661807405202,0.997,0.995,1.04059734639987e-234,"non-SPN","STAU2"
"MARK3",8.85707876616561e-239,0.324876144317897,0.993,0.977,2.89227907109138e-234,"non-SPN","MARK3"
"KANSL1",1.72944803269765e-238,0.305901028735185,1,0.999,5.64751255077416e-234,"non-SPN","KANSL1"
"MEF2C-AS1",1.77534274393137e-238,0.63209799891887,0.738,0.607,5.79738173030789e-234,"non-SPN","MEF2C-AS1"
"PCDH8",2.10837293736749e-238,0.417173851448831,0.413,0.226,6.88489182697355e-234,"non-SPN","PCDH8"
"TRIM23",5.56532746498695e-238,0.293003656147737,0.72,0.54,1.81735768369149e-233,"non-SPN","TRIM23"
"SEC62",1.63648058526126e-237,0.307071047642469,0.883,0.769,5.34392735117064e-233,"non-SPN","SEC62"
"PRMT2",1.72086467996817e-237,0.305506669997097,0.611,0.411,5.61948361243606e-233,"non-SPN","PRMT2"
"SNX30",3.12260793965712e-237,0.303373919186052,0.455,0.247,1.01968762269503e-232,"non-SPN","SNX30"
"TMX4",3.1986736252159e-237,0.334035742881751,0.682,0.49,1.04452687231425e-232,"non-SPN","TMX4"
"CCDC82",1.8412042911407e-236,0.293002910738629,0.766,0.593,6.01245261271996e-232,"non-SPN","CCDC82"
"PRDM5",5.72245783999738e-236,0.297022574755419,0.384,0.182,1.86866860765114e-231,"non-SPN","PRDM5"
"YWHAE",1.36822495843877e-235,0.273306485839312,0.882,0.768,4.46793860178179e-231,"non-SPN","YWHAE"
"FAIM2",1.39444693223346e-235,0.31622103528633,0.783,0.63,4.55356645720835e-231,"non-SPN","FAIM2"
"UBE2O",2.2949587908652e-235,0.324483610513291,0.818,0.684,7.4941879315703e-231,"non-SPN","UBE2O"
"TTC7B",6.16689981029064e-235,0.345914258937271,0.986,0.947,2.01380113305041e-230,"non-SPN","TTC7B"
"GPX4",4.52372862786386e-234,0.307116604697706,0.401,0.207,1.47722358342894e-229,"non-SPN","GPX4"
"FXR1",1.3221286695114e-233,0.302351431349789,0.966,0.908,4.31741117028948e-229,"non-SPN","FXR1"
"KLHL42",1.47534198385708e-233,0.305592699868601,0.774,0.613,4.81772924828529e-229,"non-SPN","KLHL42"
"CHM",1.51522503191939e-233,0.315276781868148,0.957,0.887,4.94796734173278e-229,"non-SPN","CHM"
"ST5",2.85561568117676e-233,0.35814710948527,0.457,0.254,9.32501300688271e-229,"non-SPN","ST5"
"SEC24B",3.12701395239407e-233,0.305833358109025,0.953,0.879,1.02112640615428e-228,"non-SPN","SEC24B"
"RNF24",3.68350536342466e-233,0.33883959931217,0.892,0.777,1.20284867642632e-228,"non-SPN","RNF24"
"FBXL2",2.37454531662768e-232,0.363940291297957,0.928,0.843,7.7540777314477e-228,"non-SPN","FBXL2"
"PPFIBP1",2.76667808121818e-232,0.525797923925405,0.539,0.372,9.03458727421798e-228,"non-SPN","PPFIBP1"
"AGPAT5",8.80880552437866e-232,0.331432330628333,0.83,0.701,2.87651544398585e-227,"non-SPN","AGPAT5"
"CD46",1.59973996546224e-231,0.262784069365979,0.819,0.672,5.22395085721693e-227,"non-SPN","CD46"
"PTPN12",2.07915530648352e-231,0.293029363886882,0.842,0.696,6.78948165332193e-227,"non-SPN","PTPN12"
"ATP13A2",2.23752775104672e-231,0.310710851135011,0.487,0.28,7.30664687104307e-227,"non-SPN","ATP13A2"
"AC119673.2",3.46162297906714e-231,0.465308075196274,0.753,0.582,1.13039298381437e-226,"non-SPN","AC119673.2"
"ZNF609",5.2153304458695e-231,0.366929013004666,0.989,0.977,1.70306615709868e-226,"non-SPN","ZNF609"
"FUT8",1.32834384327638e-230,0.384684964834361,0.99,0.984,4.33770682021901e-226,"non-SPN","FUT8"
"TBC1D9",1.58990927055106e-230,0.297646889717558,0.804,0.651,5.19184872298449e-226,"non-SPN","TBC1D9"
"ADNP",1.69180753773506e-230,0.287811854230029,0.934,0.833,5.52459751447385e-226,"non-SPN","ADNP"
"CHGB",2.81877039845402e-230,0.263424946677913,0.359,0.167,9.20469473615161e-226,"non-SPN","CHGB"
"PRRC2B",2.89722776804152e-230,0.2912014212476,0.935,0.833,9.46089727653959e-226,"non-SPN","PRRC2B"
"B3GAT1",3.45826173721953e-230,0.335701209654826,0.515,0.315,1.12929537028904e-225,"non-SPN","B3GAT1"
"ANKHD1",6.54676595662291e-230,0.296562202582961,0.958,0.894,2.13784642313521e-225,"non-SPN","ANKHD1"
"ATP10D",9.14318538022293e-230,0.445455902547603,0.666,0.518,2.9857071859118e-225,"non-SPN","ATP10D"
"FER",2.90007577096114e-229,0.355666473064157,0.998,0.991,9.47019743007359e-225,"non-SPN","FER"
"RNASEK",4.0002404572954e-229,0.263870804268562,0.331,0.149,1.30627852132981e-224,"non-SPN","RNASEK"
"SPOPL",1.05853138657603e-228,0.298338820718616,0.726,0.542,3.45663424286401e-224,"non-SPN","SPOPL"
"MTSS2",1.12827823046844e-228,0.281089374685033,0.462,0.254,3.68439256159469e-224,"non-SPN","MTSS2"
"SMAD5",8.91318763611078e-228,0.333323120494408,0.549,0.347,2.91060142257198e-223,"non-SPN","SMAD5"
"KIF5B",1.28715669560621e-227,0.286541468334703,0.759,0.593,4.20321018950207e-223,"non-SPN","KIF5B"
"NSD2",3.50962153032157e-227,0.306088654166116,0.902,0.78,1.14606691072651e-222,"non-SPN","NSD2"
"PWWP3A",5.22940432958484e-227,0.33320708220245,0.552,0.357,1.70766198382593e-222,"non-SPN","PWWP3A"
"SRSF1",1.2704962242386e-226,0.27465217146914,0.695,0.508,4.14880542025114e-222,"non-SPN","SRSF1"
"MT-ND4",1.61823658633462e-226,0.5831904730341,0.973,0.9,5.28435157267571e-222,"non-SPN","MT-ND4"
"SLC38A1",1.68945056556629e-226,0.345254456304546,0.971,0.913,5.51690082185672e-222,"non-SPN","SLC38A1"
"GABRA1",3.16813712746006e-226,0.490509185442523,0.627,0.464,1.03455517897208e-221,"non-SPN","GABRA1"
"TIAL1",4.11221521543355e-226,0.275393830686236,0.735,0.562,1.34284387859983e-221,"non-SPN","TIAL1"
"IPO7",9.11915841093557e-226,0.279828040235067,0.717,0.534,2.97786117909101e-221,"non-SPN","IPO7"
"TP53BP1",2.12626913671962e-225,0.305377959581984,0.941,0.863,6.94333186595793e-221,"non-SPN","TP53BP1"
"TM2D3",6.540694880697e-224,0.329548609281779,0.493,0.297,2.13586391329161e-219,"non-SPN","TM2D3"
"MARCH8",1.50260939333607e-223,0.351085928247302,0.593,0.405,4.90677097393892e-219,"non-SPN","MARCH8"
"AC098829.1",4.05759506139328e-223,0.645879294289446,0.62,0.434,1.32500766729798e-218,"non-SPN","AC098829.1"
"PSMD11",4.23863098209342e-223,0.289389594150225,0.71,0.527,1.38412494720261e-218,"non-SPN","PSMD11"
"KCTD12",6.74388642524334e-223,0.251716577640836,0.242,0.091,2.20221611216321e-218,"non-SPN","KCTD12"
"ASTN1",9.00102459069271e-223,0.329369250865967,0.998,0.994,2.9392845800907e-218,"non-SPN","ASTN1"
"ATP6V1G1",1.25537530596199e-222,0.30134543762154,0.432,0.236,4.09942806161886e-218,"non-SPN","ATP6V1G1"
"MTMR6",1.85662501855974e-222,0.327706800882357,0.549,0.355,6.06280899810682e-218,"non-SPN","MTMR6"
"CASC15",1.29427868845107e-221,0.387219145456407,0.745,0.572,4.22646705713698e-217,"non-SPN","CASC15"
"SMIM17",4.03007487870309e-221,0.274728640075844,0.455,0.249,1.31602095164049e-216,"non-SPN","SMIM17"
"ACYP1",2.17532957520512e-220,0.267818294345823,0.437,0.237,7.10353872783231e-216,"non-SPN","ACYP1"
"GALNT13",2.58726445671169e-220,0.653639674022775,0.978,0.993,8.44871208339201e-216,"non-SPN","GALNT13"
"ZNF483",4.10792987312182e-220,0.400540260895649,0.979,0.968,1.34144450006793e-215,"non-SPN","ZNF483"
"ANO10",6.9267788747307e-220,0.330568301906218,0.911,0.819,2.26193964154331e-215,"non-SPN","ANO10"
"ACTG1",6.57598685579007e-219,0.349584953986824,0.736,0.583,2.14738850775825e-214,"non-SPN","ACTG1"
"TUBB3",1.54580801615847e-218,0.343605942243637,0.44,0.248,5.04783607676548e-214,"non-SPN","TUBB3"
"MTUS1",3.58270355560199e-218,0.313987249892044,0.715,0.528,1.16993184608183e-213,"non-SPN","MTUS1"
"RTN4",7.08270637643035e-218,0.294999623289097,1,0.998,2.31285776722333e-213,"non-SPN","RTN4"
"INPP1",1.03871632719263e-217,0.284338033254537,0.443,0.245,3.39192816644752e-213,"non-SPN","INPP1"
"KPNA4",2.00395393909489e-217,0.282885666319173,0.719,0.547,6.54391158811435e-213,"non-SPN","KPNA4"
"SUSD6",3.00586955746145e-217,0.250819536007193,0.387,0.192,9.81566703989036e-213,"non-SPN","SUSD6"
"KLHL24",7.38867479177934e-217,0.298051068170888,0.967,0.917,2.41277175325554e-212,"non-SPN","KLHL24"
"UBE2B",1.028314108351e-216,0.276744043660728,0.909,0.798,3.35795972082019e-212,"non-SPN","UBE2B"
"BNIP3",2.61135416757398e-216,0.253884984824162,0.378,0.186,8.52737703421284e-212,"non-SPN","BNIP3"
"TACC2",4.89029576351915e-216,0.295819534143442,0.699,0.512,1.59692608157718e-211,"non-SPN","TACC2"
"VEZT",5.23059698596018e-216,0.306722157007532,0.987,0.954,1.7080514457653e-211,"non-SPN","VEZT"
"SLC11A2",6.54792988633473e-216,0.282693582723832,0.654,0.462,2.13822650438261e-211,"non-SPN","SLC11A2"
"CORT",6.29777023864e-215,0.803479441435289,0.117,0.026,2.05653687142789e-210,"non-SPN","CORT"
"SMARCA5",7.38017393897751e-215,0.267122040766346,0.753,0.588,2.40999579977311e-210,"non-SPN","SMARCA5"
"ARNT",1.03378523772783e-214,0.27796597447495,0.681,0.495,3.37582569380023e-210,"non-SPN","ARNT"
"LCOR",2.22841173188527e-214,0.300042406549672,0.995,0.984,7.27687851047134e-210,"non-SPN","LCOR"
"TMEM184B",2.36412455140699e-213,0.283689729850105,0.479,0.281,7.72004872261954e-209,"non-SPN","TMEM184B"
"TMEFF2",3.519396018021e-213,0.658358387753232,0.922,0.879,1.14925876968476e-208,"non-SPN","TMEFF2"
"CCDC186",5.71610206252143e-213,0.308083160557416,0.656,0.467,1.86659312851637e-208,"non-SPN","CCDC186"
"ELOVL6",6.8022103935256e-213,0.300923731860976,0.821,0.656,2.22126180400578e-208,"non-SPN","ELOVL6"
"RAB21",7.68517225425773e-213,0.282313023269503,0.692,0.509,2.50959299962786e-208,"non-SPN","RAB21"
"TBL1XR1",1.06853042707552e-212,0.341905184277387,0.998,0.996,3.4892861096151e-208,"non-SPN","TBL1XR1"
"KDM2A",1.4007938890595e-212,0.327970371340153,0.968,0.907,4.57429244472379e-208,"non-SPN","KDM2A"
"UBQLN1",5.16193801243272e-212,0.263138145472744,0.871,0.754,1.6856308579599e-207,"non-SPN","UBQLN1"
"LRRC37A3",6.02654670995686e-212,0.288277633981212,0.73,0.559,1.96796882813641e-207,"non-SPN","LRRC37A3"
"GOPC",6.75993049666353e-212,0.279781493510128,0.657,0.471,2.20745530368548e-207,"non-SPN","GOPC"
"RNF169",7.2621423414277e-212,0.284781115632832,0.714,0.531,2.37145258159322e-207,"non-SPN","RNF169"
"UBE2N",1.10834511225169e-211,0.279941538051911,0.641,0.458,3.61930096405788e-207,"non-SPN","UBE2N"
"SEZ6L2",6.92504554805875e-211,0.323309865641874,0.615,0.426,2.26137362371858e-206,"non-SPN","SEZ6L2"
"GOLM1",1.19240080563994e-210,0.333908037151183,0.561,0.366,3.89378483081723e-206,"non-SPN","GOLM1"
"EIF1B",3.13815514855941e-210,0.33106288640378,0.469,0.283,1.02476456376208e-205,"non-SPN","EIF1B"
"NF1",5.23999192938179e-210,0.286243712574795,0.999,0.998,1.71111936453962e-205,"non-SPN","NF1"
"FAM172A",1.0370620858548e-209,0.328765757424333,0.996,0.988,3.38652624135886e-205,"non-SPN","FAM172A"
"MAP3K20",3.21658331694153e-209,0.360689731372013,0.347,0.172,1.05037528214726e-204,"non-SPN","MAP3K20"
"NAP1L4",3.26615341534983e-209,0.25853644238218,0.81,0.684,1.06656239778249e-204,"non-SPN","NAP1L4"
"RAB28",4.36607758607044e-209,0.315283706877014,0.956,0.889,1.4257426357313e-204,"non-SPN","RAB28"
"FEZ1",8.8004272944262e-209,0.264333483298685,0.641,0.464,2.87377953299488e-204,"non-SPN","FEZ1"
"CCNI",1.20592600231326e-208,0.302380672323624,0.816,0.706,3.93795136055395e-204,"non-SPN","CCNI"
"PAFAH1B1",1.67356562953836e-208,0.291705317578013,0.994,0.983,5.4650285632575e-204,"non-SPN","PAFAH1B1"
"NRXN1",1.9829868415644e-208,1.06413197325448,0.967,0.999,6.47544353112856e-204,"non-SPN","NRXN1"
"FAM13B",2.04315018780487e-208,0.290516655544423,0.988,0.962,6.6719069382768e-204,"non-SPN","FAM13B"
"TUBE1",2.22872006416387e-208,0.265221550302206,0.712,0.534,7.27788536952712e-204,"non-SPN","TUBE1"
"PURA",5.1732649370394e-208,0.287031306509964,0.874,0.77,1.68932966519022e-203,"non-SPN","PURA"
"MICAL3",8.43768714680236e-208,0.346381284274355,0.988,0.98,2.75532673778831e-203,"non-SPN","MICAL3"
"CALD11",1.0779259248649e-207,0.267113401290676,0.687,0.485,3.51996710764634e-203,"non-SPN","CALD1"
"TRIM44",1.62531289824725e-207,0.303739609241988,0.984,0.947,5.3074592692264e-203,"non-SPN","TRIM44"
"ATP8B4",3.72591977609095e-207,0.27494845918253,0.277,0.114,1.2166991028825e-202,"non-SPN","ATP8B4"
